Timestamp,Bin_0,Bin_1,Bin_2,Bin_3,Bin_4,Bin_5,Bin_6,Bin_7,Bin_8,Bin_9,Bin_10,Bin_11,Bin_12,Bin_13,Bin_14,Bin_15,Bin_16,Bin_17,Bin_18,Bin_19,Bin_20,Bin_21,Bin_22,Bin_23,Bin_24,Bin_25,Bin_26,Bin_27,Bin_28,Bin_29,Bin_30,Bin_31
2025-10-24 15:45:12.887,2,1,0,1,1,1,1,1,1,1,0,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1
2025-10-24 15:45:13.845,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-10-24 15:45:14.867,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0
2025-10-24 15:45:15.889,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-10-24 15:45:16.848,-13,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
2025-10-24 15:45:17.870,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-10-24 15:45:18.828,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
2025-10-24 15:45:19.850,-8,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1
2025-10-24 15:45:20.872,-12,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1
2025-10-24 15:45:21.830,-11,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
2025-10-24 15:45:22.851,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-24 15:45:23.873,-11,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
2025-10-24 15:45:24.831,-9,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1
2025-10-24 15:45:25.852,-13,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
2025-10-24 15:45:26.874,-11,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1
2025-10-24 15:45:27.832,-11,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
2025-10-24 15:45:28.857,-25,25,26,23,18,12,7,4,1,3,5,7,6,5,2,1,0,2,3,4,4,4,2,1,1,2,2,4,3,3,2,1
2025-10-24 15:45:29.882,-11,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
2025-10-24 15:45:30.840,-14,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
2025-10-24 15:45:31.861,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-10-24 15:45:32.883,-12,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1
2025-10-24 15:45:33.841,-13,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
2025-10-24 15:45:34.863,-12,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1
2025-10-24 15:45:35.884,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-10-24 15:45:36.842,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-24 15:45:37.863,-11,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
2025-10-24 15:45:38.884,-10,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2025-10-24 15:45:39.842,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-24 15:45:40.863,-11,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1
2025-10-24 15:45:41.884,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-24 15:45:42.842,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-24 15:45:43.863,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-24 15:45:44.883,-9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-10-24 15:45:45.842,-8,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
2025-10-24 15:45:46.863,-9,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
2025-10-24 15:45:47.885,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-24 15:45:48.842,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-24 15:45:49.863,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-24 15:45:50.884,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-24 15:45:51.841,-3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
2025-10-24 15:45:52.863,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-24 15:45:53.884,-1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
2025-10-24 15:45:54.864,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
2025-10-24 15:45:55.885,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-24 15:45:56.842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-24 15:45:57.863,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2025-10-24 15:45:58.885,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-10-24 15:45:59.842,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
2025-10-24 15:46:00.864,5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
2025-10-24 15:46:01.885,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-24 15:46:02.843,8,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1
2025-10-24 15:46:03.865,10,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1
2025-10-24 15:46:04.887,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,2,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0
2025-10-24 15:46:05.846,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2025-10-24 15:46:06.868,0,1,1,5,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,2,1,0
2025-10-24 15:46:07.826,2,1,1,7,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0
2025-10-24 15:46:08.848,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
2025-10-24 15:46:09.870,1,1,1,8,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2025-10-24 15:46:10.827,1,1,1,7,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1
2025-10-24 15:46:11.849,1,1,1,6,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
2025-10-24 15:46:12.872,0,1,1,3,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-10-24 15:46:13.830,0,1,1,2,1,0,1,1,1,1,1,1,1,0,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
2025-10-24 15:46:14.852,0,0,1,3,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0
2025-10-24 15:46:15.874,0,1,0,3,1,1,0,1,1,1,0,1,1,1,0,2,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
2025-10-24 15:46:16.832,0,1,1,3,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,0,0,1,1
2025-10-24 15:46:17.854,0,0,1,4,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
2025-10-24 15:46:18.876,0,0,0,3,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1
2025-10-24 15:46:19.834,0,1,0,4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-10-24 15:46:20.856,0,0,0,5,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0
2025-10-24 15:46:21.877,0,0,0,5,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0
2025-10-24 15:46:22.836,0,0,0,5,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1
2025-10-24 15:46:23.857,0,0,1,5,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0
2025-10-24 15:46:24.878,0,0,1,6,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0
2025-10-24 15:46:25.837,0,1,0,5,1,1,1,0,1,0,1,1,1,0,1,2,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1
2025-10-24 15:46:26.859,0,0,0,6,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0
2025-10-24 15:46:27.881,0,2,1,6,1,1,1,1,1,1,0,0,1,1,1,2,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0
2025-10-24 15:46:28.839,0,0,0,6,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0
2025-10-24 15:46:29.861,1,2,1,6,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0
2025-10-24 15:46:30.883,0,1,2,7,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0
2025-10-24 15:46:31.842,0,1,1,6,1,1,0,1,1,1,0,0,0,1,1,2,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1
2025-10-24 15:46:32.863,0,1,1,7,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
2025-10-24 15:46:33.884,0,2,1,8,0,0,1,1,1,0,1,0,1,0,1,2,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0
2025-10-24 15:46:34.843,0,2,1,6,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1
2025-10-24 15:46:35.864,0,2,1,7,0,0,0,1,0,1,1,1,0,0,1,2,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0
2025-10-24 15:46:36.886,1,1,1,7,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0
2025-10-24 15:46:37.844,1,1,2,8,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,2,1,1,1,1,1,0,0,2,1,0
2025-10-24 15:46:38.866,0,1,1,7,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0
2025-10-24 15:46:39.824,0,0,2,7,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0
2025-10-24 15:46:40.846,0,1,1,7,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0
2025-10-24 15:46:41.868,0,2,1,7,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
2025-10-24 15:46:42.827,1,1,1,7,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0
2025-10-24 15:46:43.848,2,1,1,7,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
2025-10-24 15:46:44.870,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
2025-10-24 15:46:45.828,0,1,1,7,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,0
2025-10-24 15:46:46.850,1,1,1,7,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-10-24 15:46:47.872,0,1,1,6,1,0,1,1,1,1,1,1,1,0,1,2,1,1,1,1,1,0,1,1,1,1,1,1,2,0,1,1
2025-10-24 15:46:48.831,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-10-24 15:46:49.853,0,1,1,7,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,2,0,1,0
2025-10-24 15:46:50.875,0,1,0,5,2,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,2,1,0,1,0,0
2025-10-24 15:46:51.833,0,1,1,6,1,1,1,1,1,1,1,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1
2025-10-24 15:46:52.855,0,1,1,6,2,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
2025-10-24 15:46:53.877,0,1,0,5,2,1,1,1,1,1,1,1,0,1,1,2,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1
2025-10-24 15:46:54.835,1,0,1,6,2,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
2025-10-24 15:46:55.858,0,1,1,5,1,1,1,1,1,1,1,0,0,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0
2025-10-24 15:46:56.879,0,1,0,5,1,1,1,1,1,1,1,1,0,0,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1
2025-10-24 15:46:57.837,0,1,1,5,2,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0
2025-10-24 15:46:58.859,0,1,0,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
2025-10-24 15:46:59.881,0,1,0,5,1,1,1,1,1,1,1,1,0,0,0,2,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
2025-10-24 15:47:00.839,0,0,0,5,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1
2025-10-24 15:47:01.860,0,1,0,5,2,1,0,1,1,1,0,1,1,1,0,2,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0
2025-10-24 15:47:02.840,0,1,1,5,1,1,1,1,1,1,1,1,0,1,1,2,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1
2025-10-24 15:47:03.862,0,1,0,5,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
2025-10-24 15:47:04.884,0,0,0,4,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1
2025-10-24 15:47:05.842,0,1,0,6,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1
2025-10-24 15:47:06.864,0,0,0,5,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1
2025-10-24 15:47:07.823,0,1,0,5,1,1,1,1,1,1,1,1,0,0,1,2,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
2025-10-24 15:47:08.844,0,0,0,5,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1
2025-10-24 15:47:09.865,0,0,0,5,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0
2025-10-24 15:47:10.824,0,0,1,4,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1
2025-10-24 15:47:11.846,0,0,0,5,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0
2025-10-24 15:47:12.867,0,0,2,6,0,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1
2025-10-24 15:47:13.826,0,1,0,5,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1
2025-10-24 15:47:14.848,1,1,2,6,1,1,0,1,1,1,1,0,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0
2025-10-24 15:47:15.870,0,1,1,7,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0
2025-10-24 15:47:16.827,0,2,2,6,0,0,0,1,1,1,1,0,0,1,1,2,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0
2025-10-24 15:47:17.850,1,1,1,7,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0
2025-10-24 15:47:18.872,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
2025-10-24 15:47:19.830,1,1,1,7,1,1,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0
2025-10-24 15:47:20.852,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
2025-10-24 15:47:21.874,0,1,1,6,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,1,1,0,2,0,1,0
2025-10-24 15:47:22.832,0,1,1,7,1,1,1,1,1,1,1,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0
2025-10-24 15:47:23.854,0,0,1,5,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
2025-10-24 15:47:24.876,0,0,0,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0
2025-10-24 15:47:25.834,0,1,0,5,1,1,1,1,1,1,1,1,0,1,0,2,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0
2025-10-24 15:47:26.856,0,0,0,4,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1
2025-10-24 15:47:27.877,0,0,0,5,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0
2025-10-24 15:47:28.836,0,1,1,4,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
2025-10-24 15:47:29.858,0,0,0,4,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0
2025-10-24 15:47:30.879,0,0,1,4,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1
2025-10-24 15:47:31.837,0,0,0,4,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1
2025-10-24 15:47:32.859,0,0,1,5,0,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,2,1,1
2025-10-24 15:47:33.881,0,1,1,6,0,0,0,1,1,1,0,0,0,1,1,2,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1
2025-10-24 15:47:34.839,0,1,0,4,1,1,1,1,1,1,0,0,0,1,1,2,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
2025-10-24 15:47:35.861,0,2,2,6,0,1,1,1,1,1,1,0,0,0,1,2,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0
2025-10-24 15:47:36.883,0,1,1,7,0,0,0,1,0,0,1,0,1,0,1,2,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0
2025-10-24 15:47:37.840,0,1,1,7,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0
2025-10-24 15:47:38.862,1,1,1,7,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0
2025-10-24 15:47:39.884,1,1,1,8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
2025-10-24 15:47:40.842,2,1,1,7,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0
2025-10-24 15:47:41.864,1,1,1,8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
2025-10-24 15:47:42.822,1,1,1,7,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0
2025-10-24 15:47:43.844,0,1,1,8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
2025-10-24 15:47:44.866,1,1,1,7,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2025-10-24 15:47:45.825,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2025-10-24 15:47:46.846,0,1,1,8,1,2,1,1,1,1,1,1,1,0,1,2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
2025-10-24 15:47:47.868,0,1,1,6,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,2,0,1,0
2025-10-24 15:47:48.827,0,1,1,7,1,1,1,1,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2025-10-24 15:47:49.849,0,1,1,6,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,2,0,1,1
2025-10-24 15:47:50.870,0,1,0,5,1,1,1,1,1,1,1,0,0,1,1,2,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0
2025-10-24 15:47:51.828,0,1,0,6,1,1,0,1,1,1,0,1,1,1,0,2,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0
2025-10-24 15:47:52.850,0,0,0,5,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1
2025-10-24 15:47:53.872,0,1,0,5,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1
2025-10-24 15:47:54.831,0,1,1,5,1,1,1,1,1,1,1,1,0,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1
2025-10-24 15:47:55.852,0,1,0,5,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1
2025-10-24 15:47:56.874,0,0,0,5,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0
2025-10-24 15:47:57.832,0,1,0,4,1,1,1,1,1,1,1,1,0,0,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
2025-10-24 15:47:58.854,0,0,0,5,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0
2025-10-24 15:47:59.876,0,0,1,4,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1
2025-10-24 15:48:00.834,0,1,0,5,1,1,1,0,1,0,1,1,1,0,1,2,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1
2025-10-24 15:48:01.856,0,0,1,6,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0
2025-10-24 15:48:02.878,0,1,1,5,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1
2025-10-24 15:48:03.836,0,0,1,6,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0
2025-10-24 15:48:04.858,0,2,2,7,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0
2025-10-24 15:48:05.880,1,1,1,7,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0
